name,maker,information,danger,id,score
위푸린산,정우신약,"배에 피하(피부밑)지방이 많고 변비기가 있는 환자의 다음 증상 : 고혈압의 동반증상(두근거림, 어깨결림, 홍조), 비만, 부기, 변비",NULL,3111,8
센스모닝정,정우신약,"[허가사항변경(2016년 재평가), 의약품안전평가과-4767, 2017.08.16.](정제)1. 다음 경우의 비타민 B2, B6의 보급  육체피로, 임신.수유기, 병중.병후 체력저하시2. 다음 증상의 완화  구각염(입꼬리염), 구순염(입술염), 구내염(입안염), 설염(혀염), 습진, 피부염",NULL,3112,3
이바내정,정우신약,"[허가사항변경(2017년 재평가) 의약품안전평가과-4088, 2018.07.02] (겔제)티로트리신 감수성 균에 감염된 외상(예, 찰과상), 곪은 피부감염의 개선",NULL,3113,38
티로서겔,라이트팜텍,"[허가사항변경(2016년 재평가), 의약품안전평가과-4767, 2017.08.16.](정제)1. 폴산결핍증의 예방 및 치료2. 폴산의 수요가 증대하여 식사로부터 섭취가 불충분한 경우의 보급  소모성 질환, 임부 및 수유부3. 악성빈혈의 보조요법(비타민 B12 결핍으로 인한 빈혈 제외)4. 다음 질환 중 폴산의 결핍 또는 대사장애가 관여한다고 추정되는 경우 1) 영양결핍성빈혈, 임신성빈혈, 소아빈혈 2) 항전간제 투여로 인한 빈혈5. 알코올중독 및 간질환에 관련된 거대적아구성빈혈",NULL,3114,124
폴시드정,조아제약,"진통, 강심, 이뇨",NULL,3115,68
아코바정,조아제약,"심질환, 순환장애, 고혈압에 의한 여러 증상의 개선",NULL,3116,3
게리틴연질캡슐,조아제약,"(캡슐제) 다음 질환의 보조 치료 : 만성 간질환, 독성 간질환",NULL,3117,2
헤파두스연질캡슐,조아제약,"다음 질환의 치료보조 : 간질환(간장애), 독성물질 및 약물에 의한 간손상",NULL,3118,1
에스몰에스연질캡슐,조아제약,"1. 주효능ㆍ효과: 월경곤란증, 류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 건염,급성통풍2. 다음 질환에도 사용할 수 있습니다.편두통, 발치후 동통, 수술후 동통, 활액낭염, 골격근 장애(염좌, 좌상, 외상, 요천통)",NULL,3119,3
소렌정,대원제약,"만성이면서 증상이 심하지 않는 다음 증상 : 위장염, 허리통증, 신경통, 관절통, 월경통, 두통, 냉증, 갱년기장애, 감기",NULL,3120,3
경방오적산환,경방신약,"손발이 차가워지기 쉽고, 요량이 많은 사람의 다음 증상 : 위장허약, 위무력, 설사, 구토, 위통",NULL,3121,1
경방이중탕엑스과립,경방신약,"위열(胃熱)에 의한 치통",NULL,3122,1
덴치로캡슐,정우신약,"남성 성기 촉각의 예민성 감소",NULL,3123,4
프리미움테그겔,티디에스팜,"치열, 치핵의 아픔, 가려움, 부종(부기), 출혈·짓무름의 일시적 완화 및 소독",NULL,3124,1
치해로연고,티디에스팜,"○ 다음 경우의 비타민 A, B1, B2, B6, C, D, E의 보급  - 육체피로  - 임신ㆍ수유기 - 병중ㆍ병후의 체력저하시 - 발육기 - 노년기○ 눈의 건조감의 완화, 야맹증○ 뼈, 이의 발육불량, 구루병의 예방",NULL,3125,4
오라민-에프연질캡슐,대원제약,"다음 경우의 비타민 E, B1, B2, B6의 보급- 육체피로- 임신, 수유기- 병중, 병후(병을 앓는 동안이나 회복 후)의 체력 저하시- 노년기- 이  약에 함유된 비타민 등의 효능ㆍ효과는 다음과 같다.비타민 B1(티아민염산염)* 다음 증상의 완화 : 신경통, 근육통, 관절통(요통, 어깨결림 등)* 각기* 눈의 피로",NULL,3126,2
베라톤정,조아제약,"1. 주 효능 효과1) 식도역류 및 열공헤르니아, 위·십이지장염, 위·십이지장궤양에 있어서의 소화기능이상(복통, 소화불량, 구역, 구토)2) 과민성대장증후군 및 경련성 결장3) 소아 질환 : 습관성 구토, 비감염성 장관통과장애(변비, 설사), 동요자극, 수면장애",NULL,3127,2
포부틴정,한국유니온제약,"계절성 및 다년성 알레르기성 비염, 알레르기성 결막염, 만성 특발성 두드러기, 피부 소양증",NULL,3128,30
쥬르택액,조아제약,"[허가사항변경(2011년 재평가), 의약품관리과-6843, 2012.12.31)](액제)* 5 g / 100 mL, 20 g / 100 mL정신적ㆍ신체적 기능무력 증상의 보조요법",NULL,3129,3
빅센액,조아제약,"비교적 건강하나 역상기(기혈이 머리쪽으로 치밀어 오름)가 있어 안색이 붉으며 불안한 사람의 다음 증상 : 코피, 불면증, 신경과민, 위염, 숙취, 어지러움, 두근거림",NULL,3130,5
리렉스엑스과립,정우신약,"명치가 답답하고, 때때로 구역, 구토가 있고, 식욕부진(식욕감퇴)하며, 배에서 소리가 나고, 묽은 변 또는 설사 경향이 있는 사람의다음 증상 : 급·만성 위장카타르, 발효설사, 소화불량, 위하수, 신경성 위염, 위장허약, 숙취, 트림, 속쓰림, 구내염, 신경과민",NULL,3131,1
디마겐엑스과립,정우신약,"[허가사항변경(2010년 재평가) 의약품관리과-7389, 2011.12.29](정제)(캡슐제)(서방정)1. 만성 다발성 관절염, 류마티스관절염2. 관절증3. 강직척추염4. 외상 및 수술 후 통증성 부종 또는 염증5. 염증, 통증 및 발열을 수반하는 감염증의 치료보조",NULL,3132,1
디프로펜정300mg,한국유니온제약,"진행성 지장각피증(주부습진의 건조형), 손.발바닥 각피증, 어린선(魚鱗蘚), 노인성 건피증(피부건조증), 모공성 태선, 아토피피부",NULL,3133,6
손바렌연고,조아제약,"다음 질환 및 증상의 진통·소염 : 퇴행성관절염(골관절염), 어깨관절주위염, 건·건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창·동통",NULL,3134,6
조아스트롱조인트겔,조아제약,"1. 주효능 효과 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통 2. 다음 질환에도 사용할 수 있다. 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통품, 건선성관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)",NULL,3135,4
다펜캡슐,조아제약,"○ 다음 경우의 비타민 B1, B6의 보급 - 육체피로 - 임신 ·수유기 - 병중 ·병후(병을 앓는 동안이나 회복 후)의 체력저하시",NULL,3136,3
활비캡슐,조아제약,"기침의 완화",NULL,3137,8
프리비투스현탁액,대원제약,"1. 주효능 효과1) 식도역류 및 열공헤르니아, 위 십이지장염, 위 십이지장궤양에 있어서의 소화기능이상 (복통, 소화불량,구역, 구토)2) 과민성대장증후군 및 경련성 결장3) 소아 질환 : 습관성 구토, 비감염성 장관통과장애 (변비, 설사), 동요자극, 수면장애",NULL,3138,81
제스부틴정,알피바이오,"정신적.신체적기능무력 증상(피로.집중력 장애)",NULL,3139,4
맨포스액,조아제약,"설사, 복통을 수반하는 설사, 식체, 묽은변, 토사",NULL,3140,2
탈스탑캡슐,조아제약,"간기능장애에 의한 소화불량의 보조 치료",NULL,3141,5
앤티브액,조아제약,"1. 다음 질환의 치료 보조    급, 만성 간질환",NULL,3142,1
우라토닐시럽,조아제약,"1. 주효능효과류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통2. 다음 질환에도 사용할 수 있다.강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)",NULL,3143,5
콜대원키즈이부펜시럽,대원제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)정장, 변비, 묽은 변, 복부팽만감, 장내 이상발효",NULL,3144,11
안티비오과립75mg),한화제약,"(정제)(캡슐제)말초성 신경장애",NULL,3145,0
메트란캡슐500㎍,대원제약,"1. 철 결핍성 빈혈의 예방 및 치료2. 다음 경우의 비타민 C의 보급- 육체피로- 임신ㆍ수유기- 병중ㆍ병후(병을 앓는 동안이나 회복 후)의 체력저하시",NULL,3146,1
헤모씨연질캡슐,알피바이오,"1. 주효능 효과 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통 2. 다음 질환에도 사용할 수 있다.강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성관절염, 연조직손상(염좌, 좌상), 비관절성 류마티스질환(건염, 건초염, 활액낭염)",NULL,3147,1
조아이부프로펜400mg정,조아제약,"[허가사항변경(2015년 재평가), 의약품안전평가과-6848, 2016.12.12.](정제)(캡슐제)다음 질환에서 경련 완화 : 위·십이지장궤양, 위염, 대장염, 게실(곁주머니)염, 경련성 변비",NULL,3148,0
스파토민캡슐,조아제약,"다음 질환의 보조 치료 : 독성 간질환, 간세포 보호, 만성 간염, 간경변",NULL,3149,8
카두마린정,한국유니온제약,"[허가사항변경(2015년 재평가), 의약품안전평가과-6848, 2016.12.12.](크림제)1. Trichophyton(T. rubrum, T. mentagrophytes, T. verrucosum, T. violaceum), Microsporum canis 및 Epidermophyton floccosum과 같은 피부사상균에 의한 피부진균감염증 : 족부백선, 고부백선(완선), 체부백선2. Pityrosporum orbiculare (Malassezia furfur)에 의한 어루러기3. 피부칸디다증",NULL,3150,1
미코실크림,대원제약,"눈의 피로, 결막출혈, 수영 후 눈의 불쾌감 또는 먼지나 땀이 눈에 들어 갔을 때, 자외선 및 기타 광선에 의한 안염(설안염), 안건염(눈꺼풀의 진무름), 하드콘택트렌즈를 착용시 불쾌감, 눈의 가려움, 눈의 침침함(눈곱이 많을 때 등)",NULL,3151,11
아이필점안액,한림제약,약물중독,NULL,3152,9
에바치온정,조아제약,"1. 임신, 분만후, 수유기 및 기생충 감염으로 인한 철 결핍성 빈혈2. 철 및 비타민B12의 동시결핍에 의한 빈혈3. 회복기 또는 정신적 과로로 인한 신체허약",NULL,3153,2
뉴헴시럽,조아제약,"위통, 속쓰림, 소화불량, 구역",NULL,3154,2
유니티딘정,한국유니온제약,"철 결핍성 빈혈의 예방 및 치료",NULL,3155,1
훼리너프캡슐,녹십자,"1. 다음 경우의 비타민 E, B1, B2, B6, C의 보급   - 육체피로, 임신·수유기, 병중·병후(병을 앓는 동안이나 회복 후)의 체력저하시, 노년기2. 다음 증상의 완화 : 구각염(입꼬리염), 구순염(입술염), 구내염(입안염), 설염(혀염), 습진, 피부염,                      신경통, 근육통, 관절통(요통, 어깨결림 등)3. 각기, 눈의 피로",NULL,3156,35
비타씬플러스정,조아제약,"(정제)(캡슐제)말초성 신경장애",NULL,3157,6
발코민캡슐,경남제약,"1. 고콜레스테롤 혈증의 개선2. 고콜레스테롤 혈증에 관계되는 말초혈행장애(수족냉증ㆍ저림)의 완화",NULL,3158,2
리피클연질캡슐,알보젠코리아,"1. 다음 경우의 비타민 A, C, E의 보급   - 육체 피로   - 임신, 수유기   - 병중, 병후의 체력저하시   - 노년기2. 이 약에 함유된 비타민 등의 효능, 효과는 다음과 같습니다.   - 눈의 건조감 완화, 야맹증    - 말초혈행장애 및 갱년기시 다음 증상의 완화 - 어깨 , 목결림, 수족저림. 수족냉증   - 햇빛. 피부병 등에 의한 색소침착(기미, 주근깨)의 완화, 잇몸출혈. 비출혈 예방",NULL,3159,4
알피렌연질캡슐,알파제약,"벌레 물린데, 피부가려움, 습진, 두드러기, 피부염, 땀띠, 동창",NULL,3160,2
싼테롤크림,알파제약,"- 2차 감염된 알레르기성 또는 염증성 피부질환 : 습진, 접촉피부염, 지루피부염, 아토피피부염, 광피부염, 만성단순태선, 간찰진, 박탈피부염, 가려움, 건선- 1도 화상",NULL,3161,4
베로신지크림,알파제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)(시럽제)다음 질환에서의 객담배출곤란 :  급.만성기관지염, 기관지천식, 후두염, 부비동염, 낭성섬유증",NULL,3162,4
뮤테란과립100mg,한화제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)(시럽제)다음 질환에서의 객담배출곤란 :  급.만성기관지염, 기관지천식, 후두염, 부비동염, 낭성섬유증",NULL,3163,0
뮤테란과립200mg,한화제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)(시럽제)다음 질환에서의 객담배출곤란 :  급.만성기관지염, 기관지천식, 후두염, 부비동염, 낭성섬유증",NULL,3164,19
뮤테란캡슐100mg,한화제약,"철 결핍성 빈혈",NULL,3165,3
헤모진F정,알보젠코리아,"혈액순환장애 (동맥경화) 에 의한 제증상 : 기억력감퇴, 무기력증, 집중력약화, 현기증,만성피로",NULL,3166,4
써비텐연질캡슐,조아제약,"○ 햇빛ㆍ피부병 등에 의한 색소침착(기미, 주근깨)의 완화○ 잇몸출혈ㆍ비출혈(코피) 예방○ 아연의 보급○ 다음 증상의 완화 : 신경통, 근육통, 관절통(요통, 어깨결림 등)○ 각기, 눈의 피로○ 다음경우의 비타민 B1, B2, B6, C, E)의 보급  - 육체피로  - 임신ㆍ수유기  - 병중ㆍ병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 노년기",NULL,3167,1
비타탑에이정,조아제약,"[허가사항변경(재평가) 한약정책과-2800, 2012.09.24) (관련: 의약품 임상평가 실시 (식약청공고 제2006-1호, ‘06.01.05)](캡슐제)철 결핍성 빈혈의 예방 및 치료",NULL,3168,1
훼마틴캡슐,조아제약,"다음 경우의 비타민A, D, E, B1, B2, B6, C의 보급- 육체피로- 임신·수유기- 병중·병후(병을 앍는 동안이나 회복 후)의 체력저하시- 발육기- 노년기- 이 약에 함유된 비타민 등의 효능·효과는 다음과 같다.·비타민 A(레티놀팔미테이트)눈의 건조감의 완화, 야맹증(밤에 잘 못보는 증상)·비타민 D(에르고칼시페롤)뼈, 이의 발육불량, 구루병의 예방",NULL,3169,50
오라민연질캡슐,대원제약,"위산과다. 속쓰림, 위부불쾌감, 위부팽만감, 식체(위체), 구역, 구토, 위통, 신트림, 소화불량, 식욕감퇴(식욕부진), 과식, 소화촉진, 소화불량으로 인한 위부팽만감.",NULL,3170,0
아스타맥스과립,알파제약,"복부에 피하지방이 많고 변비기가 있는 사람의 다음 제증 : 고혈압의 수반증상(동계, 어깨결림, 역상), 비만증, 부종, 변비",NULL,3171,2
로하스정,알파제약,"(캡슐제)1. 비타민 E 결핍증2. 말초순환기능장애 및 갱년기 시 다음 증상의 완화 - 어깨ㆍ목 결림, 수족저림ㆍ수족냉증, 간헐성 파행증, 동상 등",NULL,3172,8
지오로사연질캡슐100mg,알파제약,"1. 주효능 효과 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통 2. 다음 질환에도 사용할 수 있다. 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통품, 건선성관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)",NULL,3173,1
